idShift,idEmployee,dateShift,timeStart,timeEnd,job,hoursWorked,statusShift
5082,5,2024-06-07 16:04:32,16:10:22,20:10:22,Manager,4,Completed
5083,6,2024-10-28 16:47:11,13:03:00,20:03:00,Server,7,Scheduled
5084,2,2024-07-25 16:40:14,14:15:48,19:15:48,Cook,5,Completed
5085,11,2024-04-08 15:54:57,16:03:02,20:03:02,Manager,4,Completed
5086,2,2024-06-11 19:13:40,15:13:51,20:13:51,Manager,5,Scheduled
5087,5,2024-03-15 14:46:10,12:32:15,18:32:15,Cook,6,Scheduled
5088,13,2024-08-04 12:42:05,10:25:55,16:25:55,Server,6,Completed
5089,8,2024-05-06 20:52:11,16:43:24,20:43:24,Cook,4,Completed
5090,0,2024-10-17 20:58:53,16:52:29,20:52:29,Server,4,Scheduled
5091,6,2024-03-18 11:59:36,15:05:56,20:05:56,Cook,5,Completed
5092,10,2024-03-28 13:09:52,14:43:00,19:43:00,Server,5,Completed
5093,6,2024-04-16 11:47:02,12:26:20,18:26:20,Manager,6,Completed
5094,11,2024-06-11 18:41:45,10:42:58,17:42:58,Cook,7,Completed
5095,3,2024-08-08 15:55:53,14:25:25,20:25:25,Server,6,Completed
5096,2,2024-03-15 15:23:25,16:55:06,20:55:06,Server,4,Scheduled
5097,12,2024-08-28 11:03:56,10:47:12,14:47:12,Cook,4,Completed
5098,7,2024-09-20 19:26:41,11:23:57,19:23:57,Manager,8,Scheduled
5099,5,2024-07-16 20:10:30,10:43:45,15:43:45,Manager,5,Completed
5100,9,2024-10-20 15:01:59,11:15:48,17:15:48,Manager,6,Completed
5101,8,2024-11-16 14:28:42,12:09:46,18:09:46,Server,6,Scheduled
5102,14,2024-07-11 19:55:40,11:55:21,19:55:21,Manager,8,Completed
5103,14,2024-09-21 11:42:34,12:42:20,19:42:20,Cook,7,Completed
5104,14,2024-08-28 15:37:38,15:26:08,19:26:08,Server,4,Completed
5105,9,2024-03-09 14:48:31,11:24:18,15:24:18,Cook,4,Completed
5106,8,2024-10-20 16:56:09,14:06:37,20:06:37,Cook,6,Completed
5107,6,2024-06-16 12:24:27,15:27:09,20:27:09,Cook,5,Scheduled
5108,14,2024-05-27 12:58:09,16:40:40,20:40:40,Server,4,Completed
5109,3,2024-05-07 20:41:54,10:08:55,17:08:55,Cook,7,Scheduled
5110,3,2024-05-10 20:55:11,12:09:38,17:09:38,Manager,5,Scheduled
5111,11,2024-05-12 16:12:08,16:42:41,20:42:41,Cook,4,Scheduled
5112,10,2024-04-21 10:42:29,15:16:20,20:16:20,Manager,5,Scheduled
5113,0,2024-09-03 15:05:19,16:31:47,20:31:47,Server,4,Completed
5114,5,2024-04-23 12:57:35,11:22:28,15:22:28,Cook,4,Scheduled
5115,8,2024-05-31 11:56:24,13:09:15,20:09:15,Manager,7,Completed
5116,2,2024-09-01 18:19:45,14:20:24,19:20:24,Manager,5,Scheduled
5117,3,2024-04-07 19:38:48,16:16:54,20:16:54,Manager,4,Scheduled
5118,12,2024-07-24 12:00:17,10:26:53,17:26:53,Cook,7,Scheduled
5119,4,2024-09-18 20:12:03,14:14:23,20:14:23,Server,6,Completed
5120,3,2024-08-15 11:42:03,15:18:38,20:18:38,Manager,5,Completed
5121,14,2024-04-13 11:45:14,15:25:29,20:25:29,Cook,5,Completed
5122,9,2024-10-02 18:04:33,16:38:19,20:38:19,Manager,4,Scheduled
5123,4,2024-05-08 13:32:32,14:13:39,20:13:39,Manager,6,Completed
5124,8,2024-11-21 16:06:01,15:35:32,20:35:32,Server,5,Scheduled
5125,5,2024-08-24 13:46:30,16:51:11,20:51:11,Cook,4,Completed
5126,8,2024-05-04 18:05:15,16:26:48,20:26:48,Server,4,Completed
5127,1,2024-10-03 16:17:08,13:26:01,20:26:01,Server,7,Scheduled
5128,9,2024-09-11 20:53:39,15:56:16,19:56:16,Manager,4,Completed
5129,11,2024-08-13 12:32:22,16:58:17,20:58:17,Cook,4,Completed
5130,6,2024-06-18 17:36:40,12:10:23,16:10:23,Cook,4,Scheduled
5131,4,2024-03-19 20:33:33,11:14:33,16:14:33,Manager,5,Completed
5132,3,2024-12-01 20:18:55,12:48:11,19:48:11,Manager,7,Scheduled
5133,2,2024-10-16 13:26:25,12:01:56,16:01:56,Manager,4,Completed
5134,3,2024-09-12 18:12:20,11:16:09,16:16:09,Cook,5,Scheduled
5135,9,2024-10-20 17:06:42,10:34:30,14:34:30,Server,4,Completed
5136,14,2024-09-15 17:16:59,14:12:33,20:12:33,Manager,6,Completed
5137,1,2024-04-02 12:15:38,13:14:32,17:14:32,Server,4,Completed
5138,7,2024-03-12 11:04:21,10:48:31,16:48:31,Server,6,Scheduled
5139,0,2024-05-12 15:31:03,12:08:47,18:08:47,Cook,6,Scheduled
5140,0,2024-07-19 12:43:06,15:30:14,20:30:14,Cook,5,Completed
5141,0,2024-07-30 19:57:17,15:22:23,20:22:23,Cook,5,Completed
5142,4,2024-09-16 15:56:48,10:57:59,18:57:59,Cook,8,Scheduled
5143,13,2024-09-09 19:45:13,14:35:59,20:35:59,Cook,6,Completed
5144,7,2024-07-25 20:39:01,11:34:09,19:34:09,Cook,8,Completed
5145,0,2024-03-23 15:43:29,16:42:38,20:42:38,Manager,4,Scheduled
5146,5,2024-06-19 10:28:18,13:56:24,17:56:24,Server,4,Scheduled
5147,7,2024-05-01 11:58:08,10:36:00,18:36:00,Cook,8,Completed
5148,13,2024-08-28 14:53:33,16:03:47,20:03:47,Server,4,Scheduled
5149,3,2024-07-14 14:47:50,13:58:48,18:58:48,Manager,5,Scheduled
5150,13,2024-04-18 16:48:45,10:56:41,16:56:41,Cook,6,Scheduled
5151,12,2024-06-04 18:33:01,16:31:46,20:31:46,Server,4,Completed
5152,6,2024-06-25 17:14:36,11:15:02,19:15:02,Cook,8,Completed
5153,7,2024-04-21 11:26:51,14:44:21,20:44:21,Manager,6,Completed
5154,9,2024-09-22 13:20:56,16:47:09,20:47:09,Cook,4,Completed
5155,4,2024-05-13 11:14:39,14:48:53,18:48:53,Server,4,Scheduled
5156,11,2024-11-18 12:45:19,15:57:47,20:57:47,Manager,5,Completed
5157,2,2024-06-16 18:32:55,14:39:58,19:39:58,Manager,5,Completed
5158,13,2024-06-10 15:36:56,15:38:56,20:38:56,Manager,5,Scheduled
5159,7,2024-05-22 17:01:50,15:48:35,20:48:35,Manager,5,Scheduled
5160,11,2024-11-11 13:20:11,15:13:17,20:13:17,Manager,5,Completed
5161,3,2024-04-27 15:40:26,10:34:58,15:34:58,Server,5,Completed
5162,4,2024-09-12 15:47:45,14:37:43,18:37:43,Manager,4,Completed
5163,9,2024-08-11 20:39:43,13:16:18,19:16:18,Server,6,Scheduled
5164,8,2024-05-24 18:07:31,14:20:46,20:20:46,Server,6,Scheduled
5165,4,2024-04-25 10:41:43,16:38:42,20:38:42,Manager,4,Scheduled
5166,7,2024-09-27 11:24:22,13:16:59,17:16:59,Manager,4,Completed
5167,9,2024-09-21 10:35:55,14:45:05,20:45:05,Manager,6,Scheduled
5168,13,2024-06-02 10:07:20,14:02:01,19:02:01,Cook,5,Completed
5169,7,2024-09-19 10:14:33,12:36:21,17:36:21,Manager,5,Completed
5170,12,2024-04-22 20:32:39,15:34:22,20:34:22,Server,5,Completed
5171,3,2024-09-25 14:20:04,10:54:11,14:54:11,Server,4,Scheduled
5172,4,2024-09-05 11:28:11,16:28:33,20:28:33,Cook,4,Scheduled
5173,2,2024-05-05 14:06:07,16:42:49,20:42:49,Manager,4,Scheduled
5174,12,2024-07-15 12:40:09,16:15:28,20:15:28,Manager,4,Scheduled
5175,13,2024-11-21 17:19:40,12:53:31,17:53:31,Server,5,Completed
5176,4,2024-11-08 11:23:03,12:48:23,20:48:23,Cook,8,Completed
5177,3,2024-10-08 19:47:47,15:10:22,20:10:22,Server,5,Completed
5178,1,2024-09-07 11:43:34,14:50:24,18:50:24,Server,4,Completed
5179,8,2024-06-04 12:27:44,10:44:12,17:44:12,Cook,7,Scheduled
5180,6,2024-05-03 14:12:21,15:53:44,20:53:44,Server,5,Completed
5181,7,2024-09-27 13:00:00,11:33:02,15:33:02,Server,4,Scheduled
5182,9,2024-09-28 20:05:27,16:15:31,20:15:31,Manager,4,Scheduled
5183,9,2024-12-06 18:53:27,12:35:18,17:35:18,Cook,5,Scheduled
5184,4,2024-06-07 18:50:27,10:16:12,18:16:12,Server,8,Completed
5185,4,2024-06-06 13:10:26,12:58:50,17:58:50,Cook,5,Scheduled
5186,3,2024-10-27 15:54:56,14:37:19,20:37:19,Cook,6,Scheduled
5187,9,2024-10-03 11:16:55,10:32:14,18:32:14,Manager,8,Scheduled
5188,6,2024-04-19 19:30:31,16:55:20,20:55:20,Cook,4,Completed
5189,5,2024-07-14 19:34:22,12:18:54,16:18:54,Cook,4,Scheduled
5190,10,2024-06-21 14:37:36,15:52:23,20:52:23,Server,5,Scheduled
5191,5,2024-08-03 16:24:22,12:47:16,19:47:16,Cook,7,Completed
5192,2,2024-07-25 14:58:06,13:16:50,20:16:50,Manager,7,Completed
5193,7,2024-11-19 19:37:29,11:19:08,16:19:08,Server,5,Scheduled
5194,13,2024-10-22 15:04:12,12:43:13,19:43:13,Manager,7,Completed
5195,8,2024-08-18 18:27:33,15:08:41,20:08:41,Manager,5,Completed
5196,12,2024-07-31 10:15:31,13:13:03,19:13:03,Cook,6,Completed
5197,0,2024-11-06 20:19:49,12:27:17,18:27:17,Manager,6,Scheduled
5198,12,2024-05-17 12:34:32,14:42:09,18:42:09,Manager,4,Completed
5199,14,2024-03-20 16:31:13,12:55:19,16:55:19,Manager,4,Completed
5200,0,2024-11-13 12:05:23,16:25:56,20:25:56,Manager,4,Scheduled
5201,2,2024-04-12 19:18:06,11:37:10,16:37:10,Cook,5,Scheduled
5202,13,2024-08-22 12:55:45,10:52:32,18:52:32,Server,8,Completed
5203,2,2024-07-12 14:42:19,14:09:16,19:09:16,Server,5,Scheduled
5204,5,2024-07-01 17:43:53,10:09:30,16:09:30,Manager,6,Scheduled
5205,10,2024-05-16 11:58:04,15:34:57,19:34:57,Server,4,Scheduled
5206,10,2024-05-22 13:33:03,10:21:18,16:21:18,Server,6,Scheduled
5207,7,2024-05-14 17:19:14,13:49:59,17:49:59,Cook,4,Completed
5208,4,2024-09-23 19:17:06,14:39:08,19:39:08,Cook,5,Completed
5209,7,2024-11-22 19:08:59,10:21:11,17:21:11,Server,7,Completed
5210,1,2024-05-23 13:43:16,12:37:45,19:37:45,Server,7,Completed
5211,12,2024-07-11 20:54:33,12:33:28,20:33:28,Manager,8,Completed
5212,11,2024-04-30 20:30:12,10:03:20,18:03:20,Server,8,Completed
5213,6,2024-11-10 12:01:38,15:50:02,20:50:02,Manager,5,Scheduled
5214,11,2024-04-12 10:00:09,14:13:51,20:13:51,Manager,6,Scheduled
5215,2,2024-11-03 10:32:10,15:01:15,20:01:15,Manager,5,Scheduled
5216,14,2024-07-20 13:21:20,16:16:15,20:16:15,Cook,4,Completed
5217,7,2024-03-24 11:11:28,13:12:03,19:12:03,Manager,6,Scheduled
5218,5,2024-03-08 20:49:54,12:18:52,17:18:52,Cook,5,Completed
5219,1,2024-09-11 17:58:52,13:33:01,20:33:01,Manager,7,Completed
5220,1,2024-04-03 13:04:19,16:53:02,20:53:02,Cook,4,Completed
5221,10,2024-08-09 17:31:23,10:57:25,18:57:25,Manager,8,Scheduled
5222,9,2024-10-03 19:43:42,14:35:28,20:35:28,Cook,6,Scheduled
5223,11,2024-06-25 19:43:02,14:39:39,20:39:39,Manager,6,Scheduled
5224,3,2024-10-09 13:29:23,16:28:44,20:28:44,Cook,4,Scheduled
5225,2,2024-08-25 13:08:19,16:47:04,20:47:04,Manager,4,Completed
5226,7,2024-03-27 15:42:35,13:41:01,20:41:01,Manager,7,Scheduled
5227,10,2024-03-20 12:16:42,11:02:39,15:02:39,Cook,4,Scheduled
5228,6,2024-07-03 11:00:33,13:34:04,20:34:04,Cook,7,Completed
5229,14,2024-06-11 11:20:05,13:39:24,17:39:24,Manager,4,Completed
5230,11,2024-06-02 14:54:35,13:39:28,18:39:28,Server,5,Completed
5231,2,2024-12-02 13:48:48,12:15:27,20:15:27,Cook,8,Completed
5232,9,2024-10-04 19:34:19,14:42:05,20:42:05,Manager,6,Completed
5233,0,2024-11-11 18:09:25,11:58:06,17:58:06,Server,6,Scheduled
5234,5,2024-07-26 13:47:21,13:38:38,19:38:38,Cook,6,Completed
5235,13,2024-05-22 16:34:10,16:35:47,20:35:47,Server,4,Completed
5236,9,2024-08-24 16:24:56,10:48:44,16:48:44,Server,6,Completed
5237,4,2024-09-17 17:20:31,11:56:24,16:56:24,Server,5,Scheduled
5238,0,2024-08-12 19:29:05,14:14:16,20:14:16,Cook,6,Completed
5239,9,2024-05-01 14:02:51,14:27:25,20:27:25,Server,6,Completed
5240,6,2024-06-15 11:20:47,10:08:51,15:08:51,Server,5,Completed
5241,12,2024-08-06 17:48:29,10:25:28,18:25:28,Manager,8,Scheduled
5242,13,2024-08-09 17:26:23,11:50:02,19:50:02,Server,8,Scheduled
5243,0,2024-07-23 14:01:26,15:45:22,19:45:22,Cook,4,Completed
5244,9,2024-06-24 16:54:48,11:38:07,17:38:07,Server,6,Completed
5245,6,2024-07-29 11:17:14,13:30:17,18:30:17,Server,5,Completed
5246,0,2024-03-28 16:00:39,12:51:33,19:51:33,Server,7,Completed
5247,5,2024-05-23 17:00:46,15:21:04,20:21:04,Server,5,Scheduled
5248,8,2024-09-30 19:05:26,16:22:20,20:22:20,Manager,4,Completed
5249,10,2024-11-30 18:47:21,12:54:35,20:54:35,Cook,8,Scheduled
5250,13,2024-06-06 10:10:55,10:59:25,16:59:25,Cook,6,Scheduled
5251,7,2024-08-08 15:10:35,11:41:53,19:41:53,Cook,8,Scheduled
5252,10,2024-10-19 15:44:20,15:16:49,19:16:49,Manager,4,Completed
5253,11,2024-04-05 11:58:53,10:23:26,14:23:26,Server,4,Scheduled
5254,2,2024-08-13 13:19:57,15:22:53,20:22:53,Cook,5,Completed
5255,0,2024-08-21 14:19:51,14:33:05,20:33:05,Cook,6,Completed
5256,10,2024-06-15 11:34:02,10:42:32,15:42:32,Manager,5,Completed
5257,0,2024-05-20 13:59:36,11:07:26,19:07:26,Server,8,Scheduled
5258,10,2024-03-27 16:16:15,15:46:37,20:46:37,Cook,5,Scheduled
5259,11,2024-04-07 12:22:03,16:25:31,20:25:31,Manager,4,Scheduled
5260,6,2024-08-21 20:44:26,12:39:35,18:39:35,Cook,6,Scheduled
5261,2,2024-11-06 16:35:20,13:25:52,17:25:52,Cook,4,Completed
5262,9,2024-11-14 11:46:23,14:48:54,18:48:54,Cook,4,Scheduled
5263,10,2024-04-02 17:50:43,16:36:20,20:36:20,Manager,4,Scheduled
5264,13,2024-10-17 19:26:39,14:50:55,19:50:55,Cook,5,Scheduled
5265,3,2024-07-24 12:27:31,15:35:49,19:35:49,Cook,4,Scheduled
5266,2,2024-07-06 19:41:41,11:46:18,18:46:18,Cook,7,Completed
5267,4,2024-08-12 18:50:52,16:23:08,20:23:08,Cook,4,Scheduled
5268,11,2024-10-25 14:58:59,15:48:11,20:48:11,Cook,5,Scheduled
5269,5,2024-12-04 10:55:24,11:40:16,15:40:16,Server,4,Completed
5270,8,2024-07-16 11:27:35,12:47:49,17:47:49,Cook,5,Scheduled
5271,10,2024-05-22 15:12:27,16:37:51,20:37:51,Cook,4,Scheduled
5272,4,2024-11-25 19:56:13,10:42:42,14:42:42,Manager,4,Completed
5273,0,2024-05-07 19:23:23,15:40:39,20:40:39,Manager,5,Scheduled
5274,14,2024-11-10 11:43:33,11:42:14,18:42:14,Cook,7,Scheduled
5275,5,2024-03-28 15:37:24,16:19:40,20:19:40,Cook,4,Scheduled
5276,8,2024-05-29 16:37:00,10:37:17,17:37:17,Cook,7,Scheduled
5277,6,2024-08-14 16:35:13,13:54:52,20:54:52,Cook,7,Scheduled
5278,3,2024-04-21 19:57:25,15:56:18,20:56:18,Cook,5,Completed
5279,6,2024-08-05 19:09:02,12:57:06,17:57:06,Manager,5,Scheduled
5280,4,2024-09-11 12:17:09,12:36:16,20:36:16,Server,8,Completed
5281,9,2024-07-09 15:59:24,11:02:59,16:02:59,Server,5,Scheduled
5282,14,2024-05-06 16:08:10,16:47:33,20:47:33,Manager,4,Completed
5283,10,2024-07-19 11:16:32,15:21:39,20:21:39,Cook,5,Scheduled
5284,7,2024-03-24 11:21:58,10:52:37,16:52:37,Cook,6,Completed
5285,14,2024-07-06 11:25:48,11:58:17,15:58:17,Cook,4,Scheduled
5286,5,2024-06-12 19:06:12,12:41:10,20:41:10,Cook,8,Scheduled
5287,2,2024-07-08 12:06:50,10:51:48,15:51:48,Server,5,Completed
5288,8,2024-09-14 20:50:25,15:22:11,20:22:11,Manager,5,Completed
5289,14,2024-07-20 15:03:50,14:32:53,18:32:53,Server,4,Scheduled
5290,13,2024-10-25 13:44:06,16:40:36,20:40:36,Server,4,Completed
5291,14,2024-06-14 14:28:50,13:45:09,19:45:09,Manager,6,Scheduled
5292,5,2024-04-10 12:31:58,11:29:13,19:29:13,Server,8,Completed
5293,12,2024-12-03 19:27:05,13:56:11,18:56:11,Cook,5,Completed
5294,13,2024-09-18 13:39:39,10:06:25,15:06:25,Server,5,Completed
5295,12,2024-10-11 13:43:06,10:18:40,18:18:40,Server,8,Completed
5296,6,2024-05-26 10:42:47,14:57:09,19:57:09,Server,5,Scheduled
5297,5,2024-10-02 20:38:16,12:40:56,20:40:56,Cook,8,Scheduled
5298,10,2024-12-04 13:34:18,14:22:13,20:22:13,Cook,6,Completed
5299,8,2024-05-29 16:43:08,12:00:13,17:00:13,Cook,5,Scheduled
5300,1,2024-05-05 13:40:46,13:18:28,18:18:28,Cook,5,Completed
5301,7,2024-03-26 13:11:51,15:51:16,20:51:16,Manager,5,Completed
5302,8,2024-08-28 20:16:50,16:42:47,20:42:47,Manager,4,Completed
5303,14,2024-03-28 16:02:57,10:33:34,14:33:34,Server,4,Completed
5304,0,2024-07-14 17:34:28,16:56:41,20:56:41,Server,4,Completed
5305,10,2024-11-10 19:01:36,13:24:55,19:24:55,Manager,6,Completed
5306,14,2024-07-13 13:57:01,12:39:26,20:39:26,Server,8,Scheduled
5307,4,2024-11-21 11:35:27,15:18:20,20:18:20,Server,5,Scheduled
5308,2,2024-11-08 17:04:44,14:22:11,20:22:11,Cook,6,Completed
5309,13,2024-05-25 19:36:06,12:39:29,16:39:29,Manager,4,Completed
5310,11,2024-05-03 12:57:24,12:32:25,16:32:25,Server,4,Completed
5311,11,2024-09-20 19:43:58,10:18:10,17:18:10,Server,7,Completed
5312,6,2024-08-10 12:24:48,16:05:19,20:05:19,Cook,4,Completed
5313,9,2024-10-15 20:57:55,11:46:15,15:46:15,Cook,4,Scheduled
5314,2,2024-09-16 14:59:50,11:17:32,15:17:32,Manager,4,Scheduled
5315,9,2024-06-29 14:34:01,12:19:31,19:19:31,Manager,7,Scheduled
5316,7,2024-05-28 14:56:53,11:16:47,15:16:47,Server,4,Scheduled
5317,11,2024-06-14 18:38:23,11:32:47,16:32:47,Manager,5,Completed
5318,0,2024-03-20 16:16:01,10:49:21,14:49:21,Cook,4,Scheduled
5319,1,2024-08-12 11:34:16,14:07:51,18:07:51,Cook,4,Completed
5320,6,2024-04-15 14:12:05,15:31:03,20:31:03,Server,5,Scheduled
5321,8,2024-11-27 20:34:05,16:51:23,20:51:23,Manager,4,Scheduled
5322,14,2024-10-07 18:06:28,16:11:17,20:11:17,Manager,4,Completed
5323,13,2024-06-23 18:30:18,16:54:52,20:54:52,Cook,4,Completed
5324,11,2024-09-28 19:13:25,14:55:50,18:55:50,Server,4,Scheduled
5325,9,2024-06-13 17:40:15,16:47:30,20:47:30,Server,4,Completed
5326,4,2024-08-17 15:30:28,16:05:16,20:05:16,Manager,4,Scheduled
5327,3,2024-06-05 15:47:22,10:28:33,15:28:33,Cook,5,Completed
5328,1,2024-04-10 18:36:00,15:55:07,20:55:07,Server,5,Completed
5329,10,2024-12-05 14:22:44,13:44:33,20:44:33,Cook,7,Completed
5330,4,2024-04-30 16:02:12,15:02:18,19:02:18,Server,4,Scheduled
5331,3,2024-07-16 17:16:40,10:04:08,15:04:08,Manager,5,Scheduled
5332,13,2024-09-29 14:11:40,10:44:05,16:44:05,Cook,6,Scheduled
5333,14,2024-07-09 19:08:56,15:52:03,19:52:03,Server,4,Completed
5334,2,2024-05-23 17:58:40,15:43:30,20:43:30,Cook,5,Scheduled
5335,1,2024-03-20 20:16:46,16:47:57,20:47:57,Manager,4,Scheduled
5336,8,2024-05-12 19:06:34,14:13:39,20:13:39,Manager,6,Scheduled
5337,11,2024-05-03 18:05:49,12:54:22,19:54:22,Cook,7,Scheduled
5338,13,2024-12-04 18:59:19,14:33:12,20:33:12,Cook,6,Scheduled
5339,0,2024-04-06 19:09:19,10:50:30,18:50:30,Manager,8,Scheduled
5340,9,2024-04-06 11:12:00,10:47:09,15:47:09,Manager,5,Scheduled
5341,14,2024-06-04 17:37:07,13:27:56,17:27:56,Manager,4,Scheduled
5342,8,2024-05-24 13:11:49,10:03:11,18:03:11,Server,8,Scheduled
5343,11,2024-05-19 19:28:46,15:51:09,20:51:09,Cook,5,Scheduled
5344,11,2024-09-12 19:39:00,12:53:03,20:53:03,Manager,8,Completed
5345,7,2024-11-05 12:32:53,10:37:20,16:37:20,Manager,6,Completed
5346,10,2024-08-19 17:59:53,10:11:35,17:11:35,Manager,7,Completed
5347,4,2024-05-01 14:48:24,16:27:19,20:27:19,Cook,4,Scheduled
5348,12,2024-10-29 17:29:27,14:09:16,20:09:16,Cook,6,Scheduled
5349,3,2024-04-02 12:39:45,12:09:40,19:09:40,Manager,7,Scheduled
5350,0,2024-11-05 17:13:12,14:52:03,19:52:03,Cook,5,Completed
5351,0,2024-07-17 19:14:07,11:51:25,15:51:25,Manager,4,Completed
5352,6,2024-11-24 17:52:17,15:50:10,20:50:10,Cook,5,Scheduled
5353,3,2024-08-03 11:53:40,14:40:28,20:40:28,Cook,6,Scheduled
5354,4,2024-08-28 16:24:01,10:25:30,16:25:30,Cook,6,Scheduled
5355,1,2024-07-19 19:12:59,16:31:40,20:31:40,Cook,4,Scheduled
5356,8,2024-08-05 18:39:40,12:46:30,16:46:30,Manager,4,Completed
5357,2,2024-09-20 13:21:07,15:54:03,20:54:03,Cook,5,Scheduled
5358,6,2024-04-05 13:04:32,15:46:37,20:46:37,Server,5,Completed
5359,13,2024-07-26 15:20:07,14:35:50,20:35:50,Cook,6,Completed
5360,12,2024-11-21 10:29:13,10:11:01,17:11:01,Cook,7,Scheduled
5361,9,2024-11-11 11:00:52,15:15:48,20:15:48,Manager,5,Completed
5362,6,2024-04-11 12:19:42,13:14:32,17:14:32,Cook,4,Completed
5363,4,2024-10-22 13:44:41,11:23:20,18:23:20,Server,7,Scheduled
5364,14,2024-06-02 19:29:52,12:05:44,20:05:44,Cook,8,Completed
5365,10,2024-10-20 16:45:23,12:58:12,19:58:12,Cook,7,Scheduled
5366,3,2024-10-15 19:46:21,16:33:50,20:33:50,Cook,4,Scheduled
5367,5,2024-03-19 16:39:59,15:03:47,20:03:47,Manager,5,Scheduled
5368,9,2024-04-26 18:08:59,13:16:32,20:16:32,Manager,7,Scheduled
5369,13,2024-06-21 18:28:53,14:18:47,18:18:47,Cook,4,Completed
5370,10,2024-12-01 13:39:55,12:27:25,19:27:25,Manager,7,Completed
5371,12,2024-09-03 12:33:19,11:43:23,17:43:23,Manager,6,Completed
5372,7,2024-11-08 20:20:25,16:03:24,20:03:24,Manager,4,Scheduled
5373,14,2024-09-08 10:30:14,14:10:40,20:10:40,Cook,6,Scheduled
5374,2,2024-11-03 18:44:44,15:00:30,20:00:30,Server,5,Completed
5375,12,2024-05-10 15:18:01,11:57:56,16:57:56,Server,5,Completed
5376,0,2024-11-06 10:15:10,15:54:43,20:54:43,Manager,5,Scheduled
5377,6,2024-03-21 17:15:52,15:47:27,20:47:27,Server,5,Scheduled
5378,0,2024-08-03 12:24:15,13:03:13,18:03:13,Cook,5,Scheduled
5379,12,2024-11-21 13:34:27,11:05:02,17:05:02,Cook,6,Scheduled
5380,11,2024-03-18 17:04:40,13:28:18,18:28:18,Cook,5,Scheduled
5381,6,2024-05-21 11:13:16,14:48:49,19:48:49,Manager,5,Scheduled
5382,1,2024-11-30 11:43:17,13:16:59,17:16:59,Manager,4,Scheduled
5383,6,2024-03-18 10:10:29,10:52:15,14:52:15,Manager,4,Completed
5384,10,2024-12-05 10:42:54,14:44:35,18:44:35,Manager,4,Completed
5385,9,2024-06-07 14:33:08,12:38:51,17:38:51,Server,5,Completed
5386,5,2024-08-03 16:31:45,11:39:17,16:39:17,Server,5,Completed
5387,10,2024-11-14 18:21:59,16:50:49,20:50:49,Manager,4,Completed
5388,12,2024-04-29 18:36:50,15:27:53,20:27:53,Server,5,Scheduled
5389,5,2024-05-10 11:45:50,13:22:39,19:22:39,Cook,6,Scheduled
5390,12,2024-08-01 16:46:15,13:02:51,18:02:51,Cook,5,Scheduled
5391,14,2024-05-21 11:06:10,10:47:38,18:47:38,Cook,8,Scheduled
5392,5,2024-09-12 17:57:07,10:30:43,17:30:43,Cook,7,Scheduled
5393,13,2024-05-01 12:54:16,11:31:32,17:31:32,Manager,6,Scheduled
5394,1,2024-12-04 13:12:36,11:33:33,19:33:33,Server,8,Scheduled
5395,5,2024-10-19 12:00:23,13:08:19,19:08:19,Cook,6,Scheduled
5396,11,2024-11-09 15:23:20,12:29:45,17:29:45,Cook,5,Completed
5397,9,2024-07-10 17:55:53,16:27:01,20:27:01,Cook,4,Scheduled
5398,10,2024-04-22 16:21:58,16:40:23,20:40:23,Manager,4,Scheduled
5399,9,2024-07-30 20:21:38,15:31:04,20:31:04,Server,5,Scheduled
5400,10,2024-06-23 10:11:38,10:31:46,15:31:46,Manager,5,Scheduled
5401,10,2024-09-21 17:03:29,10:01:08,14:01:08,Cook,4,Scheduled
5402,3,2024-05-29 13:53:33,16:26:51,20:26:51,Manager,4,Scheduled
5403,0,2024-06-09 15:38:59,12:24:33,18:24:33,Server,6,Completed
5404,8,2024-09-03 16:29:36,10:14:45,14:14:45,Cook,4,Completed
5405,9,2024-04-27 18:51:16,12:51:19,16:51:19,Cook,4,Completed
5406,11,2024-11-12 18:13:38,14:35:48,18:35:48,Manager,4,Completed
5407,14,2024-10-09 17:45:44,16:43:38,20:43:38,Manager,4,Scheduled
5408,4,2024-06-03 16:29:59,12:36:40,17:36:40,Cook,5,Scheduled
5409,4,2024-07-07 17:22:49,16:32:28,20:32:28,Manager,4,Completed
5410,5,2024-09-04 10:50:58,15:53:51,20:53:51,Server,5,Completed
5411,6,2024-06-28 14:08:07,13:35:46,20:35:46,Manager,7,Scheduled
5412,14,2024-03-29 11:42:05,15:07:23,20:07:23,Cook,5,Scheduled
5413,8,2024-08-11 20:45:03,14:29:37,20:29:37,Manager,6,Scheduled
5414,10,2024-09-25 19:02:42,14:09:29,20:09:29,Cook,6,Scheduled
5415,0,2024-04-03 11:42:09,13:42:19,19:42:19,Manager,6,Completed
5416,9,2024-06-21 18:01:30,10:38:40,15:38:40,Cook,5,Scheduled
5417,10,2024-06-08 20:50:18,16:46:34,20:46:34,Server,4,Scheduled
5418,0,2024-04-19 10:19:46,13:23:55,17:23:55,Manager,4,Scheduled
5419,13,2024-04-07 18:16:57,14:42:50,20:42:50,Manager,6,Scheduled
5420,13,2024-08-25 18:05:20,12:56:37,20:56:37,Cook,8,Scheduled
5421,6,2024-04-25 16:30:30,14:58:01,20:58:01,Manager,6,Scheduled
5422,6,2024-10-15 18:31:38,12:01:36,17:01:36,Server,5,Completed
5423,8,2024-10-06 19:52:10,15:41:41,20:41:41,Cook,5,Completed
